"id","tti","cb_index","it","total_its","ext1_avg","ext2_avg","ext1_avg_abs","ext2_avg_abs","cb_size","tbs","mcs","snr","dec_time","avg_it_block","crc","filename"
24004,3319,0,7,10,-534737,-675939,722559,918385,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24004,3319,0,8,10,-665368,-675939,899434,918385,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24004,3319,0,9,10,-524166,-660021,708468,877695,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,0,10,-479549,-660021,546153,877695,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,1,10,-479549,-657839,546153,809671,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,2,10,-765809,-657839,960927,809671,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,3,10,-587519,-782762,768895,992802,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,4,10,-718416,-782762,948370,992802,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,5,10,-523173,-711636,707497,943754,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,6,10,-738555,-711636,961511,943754,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,7,10,-550092,-731874,734742,943828,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,8,10,-733853,-731874,958759,943828,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24005,3319,1,9,10,-552071,-714810,739665,957916,4352,12960,15,8.577918,736,10,0,"ags_data_2"
24008,3322,0,0,10,-469279,-501939,552945,775281,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,1,10,-469279,-640106,552945,790680,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,2,10,-737590,-640106,919102,790680,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,3,10,-566763,-763944,732459,937828,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,4,10,-759124,-763944,937908,937828,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,5,10,-561943,-727598,731319,918338,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,6,10,-678545,-727598,855583,918338,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,7,10,-512890,-669361,673976,861159,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,8,10,-667414,-669361,890392,861159,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24008,3322,0,9,10,-510943,-632280,698919,867436,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,0,10,-436626,-632280,547816,867436,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,1,10,-436626,-582929,547816,788573,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,2,10,-635635,-582929,858285,788573,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,3,10,-489332,-603305,699516,854051,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,4,10,-578137,-603305,839229,854051,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,5,10,-464164,-599449,679552,866413,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,6,10,-621022,-599449,902642,866413,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,7,10,-485737,-625275,712363,911035,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,8,10,-597433,-625275,852151,911035,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24009,3322,1,9,10,-457895,-531395,667429,790477,4352,12960,15,8.642121,871,10,0,"ags_data_2"
24014,3325,0,0,10,-455759,-576633,571165,822467,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,1,10,-455759,-630378,571165,837232,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,2,10,-733981,-630378,981759,837232,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,3,10,-559362,-776238,779856,1019090,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,4,10,-752144,-776238,1008644,1019090,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,5,10,-535268,-669902,761212,944522,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,6,10,-615714,-669902,901032,944522,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,7,10,-481080,-601055,709002,880191,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,8,10,-586520,-601055,862802,880191,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24014,3325,0,9,10,-466545,-575689,684907,850081,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,0,10,-471940,-575689,553746,850081,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,1,10,-471940,-643173,553746,786251,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,2,10,-721830,-643173,883176,786251,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,3,10,-550597,-720149,711443,906889,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,4,10,-694256,-720149,901378,906889,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,5,10,-524704,-700290,709972,939430,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,6,10,-730016,-700290,958458,939430,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,7,10,-554430,-721378,746656,955834,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,8,10,-701414,-721378,945570,955834,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24015,3325,1,9,10,-534466,-679579,725716,899577,4352,12960,15,8.484496,679,10,0,"ags_data_2"
24030,3333,0,0,10,-840073,-548557,1037157,842019,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,1,10,-840073,-1205758,1037157,1435252,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,2,10,-1391131,-1205758,1634115,1435252,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,3,10,-1025446,-1485686,1234118,1723758,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,4,10,-1574316,-1485686,1800478,1723758,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,5,10,-1114076,-1612787,1305540,1826149,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,6,10,-1617785,-1612787,1856063,1826149,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,7,10,-1119074,-1696103,1326452,1941229,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,8,10,-1794317,-1696103,2053167,1941229,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24030,3333,0,9,10,-1217288,-1898174,1433406,2168630,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,0,10,-930070,-1898174,1012576,2168630,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,1,10,-930070,-1339014,1012576,1425848,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,2,10,-1581387,-1339014,1663871,1425848,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,3,10,-1172443,-1664413,1262089,1749187,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,4,10,-1630444,-1664413,1716572,1749187,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,5,10,-1138474,-1580170,1228426,1656496,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,6,10,-1548604,-1580170,1635540,1656496,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,7,10,-1106908,-1530523,1195220,1610103,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,8,10,-1497974,-1530523,1591744,1610103,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24031,3333,1,9,10,-1074359,-1497549,1172111,1588333,4352,12960,15,9.372004,707,10,0,"ags_data_2"
24036,3336,0,0,10,-149319,-3014847,271071,3285259,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,1,10,-149319,-189495,271071,387573,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,2,10,-191619,-189495,469033,387573,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,3,10,-151443,-167946,396641,538100,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,4,10,-158888,-167946,620612,538100,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,5,10,-142385,-173653,472103,638997,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,6,10,-157299,-173653,605735,638997,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,7,10,-126031,-155620,450637,615686,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,8,10,-162722,-155620,572548,615686,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24036,3336,0,9,10,-133133,-147805,432975,537633,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,0,10,-131390,-147805,258304,537633,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,1,10,-131390,-171103,258304,402223,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,2,10,-189359,-171103,499297,402223,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,3,10,-149646,-200861,405788,583117,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,4,10,-195807,-200861,625371,583117,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,5,10,-144592,-173611,463340,617561,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,6,10,-163854,-173611,579726,617561,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,7,10,-134835,-145482,437197,556910,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,8,10,-146842,-145482,588486,556910,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24037,3336,1,9,10,-136195,-170127,452271,584761,4352,12960,15,8.627684,703,10,0,"ags_data_2"
24050,3344,0,0,10,-799956,-151603,909840,609523,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,1,10,-799956,-1071811,909840,1186457,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,2,10,-1243041,-1071811,1357399,1186457,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,3,10,-971186,-1380952,1077314,1491928,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,4,10,-1465287,-1380952,1583343,1491928,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,5,10,-1055521,-1541020,1166309,1653238,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,6,10,-1543692,-1541020,1663034,1653238,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,7,10,-1058193,-1479051,1172947,1591769,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,8,10,-1405242,-1479051,1492140,1591769,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24050,3344,0,9,10,-984384,-1434976,1077130,1524716,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,0,10,-811176,-1434976,969966,1524716,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,1,10,-811176,-1109659,969966,1299353,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,2,10,-1285757,-1109659,1486139,1299353,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,3,10,-987274,-1422652,1155356,1637050,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,4,10,-1469508,-1422652,1682634,1637050,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,5,10,-1034130,-1422982,1208238,1613572,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,6,10,-1372903,-1422982,1589495,1613572,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,7,10,-984051,-1342935,1171647,1549871,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,8,10,-1285724,-1342935,1468630,1549871,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24051,3344,1,9,10,-926840,-1272176,1086706,1455320,4352,12960,15,8.784806,658,10,0,"ags_data_2"
24056,3348,0,0,10,-736380,-4955,922464,467123,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,1,10,-736380,-950671,922464,1158093,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,2,10,-970991,-950671,1182133,1158093,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,3,10,-756700,-1008913,941136,1236945,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,4,10,-1049636,-1008913,1282412,1236945,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,5,10,-797423,-1030195,996041,1256607,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,6,10,-1003331,-1030195,1232793,1256607,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,7,10,-770559,-972515,969773,1213961,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,8,10,-955751,-972515,1213817,1213961,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24056,3348,0,9,10,-753795,-972206,963695,1222646,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,0,10,-855432,-972206,932358,1222646,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,1,10,-855432,-1194381,932358,1275305,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,2,10,-1366543,-1194381,1442469,1275305,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,3,10,-1027594,-1386433,1109640,1458051,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,4,10,-1361988,-1386433,1458894,1458051,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,5,10,-1003149,-1420146,1094443,1520368,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,6,10,-1520457,-1420146,1616087,1520368,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,7,10,-1103460,-1493912,1199292,1584464,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,8,10,-1373392,-1493912,1451532,1584464,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24057,3348,1,9,10,-982940,-1337100,1073204,1433580,4352,12960,15,8.610036,638,10,0,"ags_data_2"
24062,3352,0,0,10,-440021,-2121,536759,468713,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,1,10,-440021,-576310,536759,751760,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,2,10,-623385,-576310,841195,751760,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,3,10,-487096,-623140,681904,878812,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,4,10,-584755,-623140,825097,878812,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,5,10,-448711,-531691,652379,787675,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,6,10,-530108,-531691,775702,787675,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,7,10,-447128,-530342,634022,756324,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,8,10,-522713,-530342,752357,756324,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24062,3352,0,9,10,-439499,-541729,626393,772637,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,0,10,-407615,-541729,531801,772637,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,1,10,-407615,-534848,531801,728176,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,2,10,-587260,-534848,823074,728176,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,3,10,-460027,-597704,677487,879242,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,4,10,-568444,-597704,843684,879242,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,5,10,-430767,-531305,668331,812751,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,6,10,-542910,-531305,799370,812751,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,7,10,-442372,-539840,659874,814692,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,8,10,-513736,-539840,813694,814692,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24063,3352,1,9,10,-416268,-485406,661904,777724,4352,12960,15,8.492159,845,10,0,"ags_data_2"
24064,3353,0,0,10,-760025,-525897,926221,780879,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,1,10,-760025,-1012284,926221,1210370,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,2,10,-1123973,-1012284,1355533,1210370,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,3,10,-871714,-1210194,1069732,1466642,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,4,10,-1194729,-1210194,1464599,1466642,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,5,10,-856249,-1158383,1082395,1425121,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,6,10,-1159186,-1158383,1391678,1425121,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,7,10,-857052,-1178304,1050366,1420238,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,8,10,-1206408,-1178304,1445320,1420238,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24064,3353,0,9,10,-885156,-1168254,1092060,1419026,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,0,10,-841417,-1168254,934081,1419026,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,1,10,-841417,-1171074,934081,1269302,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,2,10,-1352860,-1171074,1450614,1269302,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,3,10,-1023203,-1464438,1119661,1557546,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,4,10,-1495985,-1464438,1590239,1557546,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,5,10,-1054750,-1507863,1150286,1590699,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,6,10,-1477017,-1507863,1540689,1590699,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,7,10,-1023904,-1329031,1118674,1421169,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,8,10,-1237047,-1329031,1330151,1421169,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24065,3353,1,9,10,-931920,-1253510,1029456,1349578,4352,12960,15,8.826768,880,10,0,"ags_data_2"
24066,3354,0,0,10,-522571,-1400403,601005,1515353,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,1,10,-522571,-721129,601005,853429,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,2,10,-800258,-721129,953792,853429,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,3,10,-601700,-852998,758560,1025650,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,4,10,-900771,-852998,1075205,1025650,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,5,10,-649473,-848503,816943,1029083,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,6,10,-795089,-848503,982847,1029083,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,7,10,-596059,-804612,764987,987786,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,8,10,-834051,-804612,1015821,987786,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24066,3354,0,9,10,-625498,-876381,793332,1066557,4352,12960,15,9.233974,591,9.333333,0,"ags_data_2"
24067,3354,1,0,10,-449675,-876381,546251,1066557,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,1,10,-449675,-649944,546251,799266,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,2,10,-886013,-649944,1045379,799266,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,3,10,-685744,-1176813,832148,1337563,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,4,10,-1634669,-1176813,1821641,1337563,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,5,10,-1143600,-2281307,1299042,2516851,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,6,10,-3223495,-2281307,3523177,2516851,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,7,10,-2085788,-4541030,2285762,4961756,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,8,10,-6435829,-4541030,7036979,4961756,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24067,3354,1,9,10,-3980587,-8965108,4338237,9802652,4352,12960,15,9.233974,591,9.333333,1,"ags_data_2"
24068,3355,0,0,8,-536835,-7398733,596171,7482091,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,1,8,-536835,-863252,596171,961470,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,2,8,-1307335,-863252,1398105,961470,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,3,8,-980918,-1897122,1086340,1973280,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,4,8,-2770506,-1897122,2834478,1973280,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,5,8,-1854302,-4201654,1912640,4261282,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,6,8,-6319074,-4201654,6399448,4261282,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24068,3355,0,7,8,-3971722,-9095792,4027376,9215076,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,0,8,-468104,-9095792,561426,9215076,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,1,8,-468104,-767154,561426,929040,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,2,8,-1127731,-767154,1309433,929040,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,3,8,-828681,-1495120,999269,1683342,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,4,8,-1984936,-1495120,2170724,1683342,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,5,8,-1318497,-2846512,1471971,3101664,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,6,8,-4496325,-2846512,4924423,3101664,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24069,3355,1,7,8,-2968310,-7126755,3260522,7816357,4352,12960,15,9.562411,557,7.333333,1,"ags_data_2"
24070,3356,0,0,8,-468836,-5177325,575166,5214357,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,1,8,-468836,-740816,575166,897960,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,2,8,-1052302,-740816,1210572,897960,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,3,8,-780322,-1401683,940112,1591773,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,4,8,-1920955,-1401683,2157969,1591773,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,5,8,-1299594,-2811995,1490992,3121167,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,6,8,-4292962,-2811995,4754196,3121167,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24070,3356,0,7,8,-2780561,-6711543,3085193,7429733,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,0,7,-524022,-6711543,576592,7429733,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,1,7,-524022,-820474,576592,901750,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,2,7,-1236337,-820474,1300459,901750,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,3,7,-939885,-1744562,1022305,1785760,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,4,7,-2418849,-1744562,2439359,1785760,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,5,7,-1614172,-3545917,1651874,3550537,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24071,3356,1,6,7,-5575193,-3545917,5575193,3550537,4352,12960,15,9.370045,578,7.333333,1,"ags_data_2"
24094,3371,0,0,6,-921033,-5126407,1096721,5195693,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24094,3371,0,1,6,-921033,-1493755,1096721,1703777,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24094,3371,0,2,6,-2006774,-1493755,2256984,1703777,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24094,3371,0,3,6,-1434052,-2809611,1634422,3129599,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24094,3371,0,4,6,-4362945,-2809611,4845319,3129599,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24094,3371,0,5,6,-2987386,-6761917,3325786,7488797,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24095,3371,1,0,5,-1031967,-6761917,1080643,7488797,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24095,3371,1,1,5,-1031967,-1839588,1080643,1869996,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24095,3371,1,2,5,-2828372,-1839588,2838546,1869996,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24095,3371,1,3,5,-2020751,-4273276,2038593,4274096,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24095,3371,1,4,5,-6353003,-4273276,6353003,4274096,4352,12960,15,9.460343,565,5.333333,1,"ags_data_2"
24135,3393,0,0,5,-981191,-4414721,1044713,4466975,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24135,3393,0,1,5,-981191,-1664847,1044713,1717023,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24135,3393,0,2,5,-2474135,-1664847,2539065,1717023,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24135,3393,0,3,5,-1790479,-3671586,1849435,3752850,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24135,3393,0,4,5,-5416512,-3671586,5520648,3752850,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24136,3393,1,0,5,-1000143,-3671586,1124005,3752850,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24136,3393,1,1,5,-1000143,-1747312,1124005,1890238,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24136,3393,1,2,5,-2595282,-1747312,2772280,1890238,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24136,3393,1,3,5,-1848113,-3898210,1983489,4148550,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
24136,3393,1,4,5,-5855128,-3898210,6248330,4148550,4352,12960,15,9.551465,454,4.666667,1,"ags_data_2"
